Time (sec),Temp (C),Pressure (MPa),Mean,StDev
15.0,0.8438775510204088,125.51020408163264,2.865649913842594,2.1025280596164984
15.0,1.0126530612244897,125.51020408163264,2.809117355101599,1.913867377294758
15.0,1.1814285714285715,125.51020408163264,2.752770195433134,1.6186460050639462
15.0,1.3502040816326533,125.51020408163264,2.6987099311556877,1.5204953362533178
15.0,1.518979591836735,125.51020408163264,2.6821802086811948,1.4923115460681609
15.0,1.6877551020408168,125.51020408163264,2.66550703333069,1.3886639964357474
15.0,1.8565306122448977,125.51020408163264,2.6439045565273993,1.1748599391243733
15.0,2.0253061224489795,125.51020408163264,2.603205992191795,1.0900793509004165
15.0,2.194081632653061,125.51020408163264,2.562706444460446,1.007802963648019
15.0,2.362857142857143,125.51020408163264,2.5146934441992,0.9476590258451871
15.0,2.5316326530612243,125.51020408163264,2.457915551981068,0.8599978130625884
15.0,2.7004081632653056,125.51020408163264,2.402362759490317,0.7856472274127229
15.0,2.869183673469388,125.51020408163264,2.347286075467939,0.7385325837001584
15.0,3.037959183673469,125.51020408163264,2.2936970569683286,0.7403131887578689
15.0,3.206734693877551,125.51020408163264,2.2422789342852707,0.749110928340265
15.0,3.3755102040816327,125.51020408163264,2.2209545423140398,0.7513201543454135
15.0,3.544285714285714,125.51020408163264,2.2009632712021765,0.7529474008471309
15.0,3.713061224489796,125.51020408163264,2.182141613231095,0.7550205595280105
15.0,3.8818367346938776,125.51020408163264,2.165111172615662,0.757181741344982
15.0,4.050612244897959,125.51020408163264,2.149584550364115,0.7536330053869421
15.0,4.219387755102041,125.51020408163264,2.1357276796529874,0.7454927622190854
15.0,4.388163265306122,125.51020408163264,2.123858528126533,0.737607625876432
15.0,4.556938775510204,125.51020408163264,2.1148183812879298,0.7301473853972192
15.0,4.725714285714286,125.51020408163264,2.1076663172549255,0.722953194010776
15.0,4.894489795918367,125.51020408163264,2.102504548943887,0.7159188877618266
15.0,5.063265306122449,125.51020408163264,2.099417442599036,0.7088942640849598
15.0,5.23204081632653,125.51020408163264,2.0984703705697645,0.701782234472455
15.0,5.400816326530612,125.51020408163264,2.099708854649832,0.6945877873898785
15.0,5.569591836734694,125.51020408163264,2.1031580265837397,0.6871906800362968
15.0,5.738367346938776,125.51020408163264,2.1088224335689194,0.6794360177341445
15.0,5.9071428571428575,125.51020408163264,2.116686206162164,0.6654040754076787
15.0,6.075918367346938,125.51020408163264,2.1268759608227663,0.6480476027814739
15.0,6.24469387755102,125.51020408163264,2.140382487732304,0.6265092540159156
15.0,6.413469387755102,125.51020408163264,2.1561660143667356,0.5900657457957117
15.0,6.582244897959184,125.51020408163264,2.174132146225394,0.533024302820571
15.0,6.751020408163265,125.51020408163264,2.1944869348875997,0.47197397462951524
15.0,6.919795918367347,125.51020408163264,2.2170457790815186,0.41772194266828916
15.0,7.088571428571428,125.51020408163264,2.241466364903724,0.3832336128771569
15.0,7.25734693877551,125.51020408163264,2.302980404810827,0.34566514263350445
15.0,7.426122448979592,125.51020408163264,2.36947570826151,0.3193575131467924
15.0,7.594897959183673,125.51020408163264,2.439152111856601,0.3030999177208954
15.0,7.763673469387755,125.51020408163264,2.512428989794842,0.29079187906946746
15.0,7.932448979591837,125.51020408163264,2.574477016555374,0.2831441785551323
15.0,8.101224489795918,125.51020408163264,2.62991541467262,0.2769691644938195
15.0,8.27,125.51020408163264,2.6664271998261766,0.2804814941227286
15.0,0.0,127.14285714285714,3.1281221554240863,3.111690822764346
15.0,0.16877551020408177,127.14285714285714,3.108349067601227,3.0837395273266948
15.0,0.33755102040816354,127.14285714285714,3.0970799639005704,3.020884731235756
15.0,0.5063265306122444,127.14285714285714,3.085711556353835,2.483319362298614
15.0,0.6751020408163262,127.14285714285714,3.0742540062638413,2.424510351566364
15.0,0.8438775510204088,127.14285714285714,3.028750937868265,2.172003391141126
15.0,1.0126530612244897,127.14285714285714,2.9680123926010067,2.006861553228672
15.0,1.1814285714285715,127.14285714285714,2.907948618996819,1.8366991647054278
15.0,1.3502040816326533,127.14285714285714,2.8508181627405387,1.5360278135255467
15.0,1.518979591836735,127.14285714285714,2.7989546951245097,1.4958506118148844
15.0,1.6877551020408168,127.14285714285714,2.747680363799139,1.4669091126929519
15.0,1.8565306122448977,127.14285714285714,2.698822869839619,1.3725362175585314
15.0,2.0253061224489795,127.14285714285714,2.684047201137931,1.184958591184386
15.0,2.194081632653061,127.14285714285714,2.6693045004974536,1.0472784453238222
15.0,2.362857142857143,127.14285714285714,2.65462612945052,1.0039736822621654
15.0,2.5316326530612243,127.14285714285714,2.6230195065144284,0.9440097847022211
15.0,2.7004081632653056,127.14285714285714,2.5884477403710067,0.9087480581985888
15.0,2.869183673469388,127.14285714285714,2.554671600486851,0.8820690860516879
15.0,3.037959183673469,127.14285714285714,2.513766465349836,0.8350911303537656
15.0,3.206734693877551,127.14285714285714,2.46854759690723,0.8030428222480951
15.0,3.3755102040816327,127.14285714285714,2.4255129408425797,0.7872952200238493
15.0,3.544285714285714,127.14285714285714,2.384858667242161,0.7808390007515065
15.0,3.713061224489796,127.14285714285714,2.3460859002492884,0.7782367154260275
15.0,3.8818367346938776,127.14285714285714,2.310422817504382,0.7707317527054504
15.0,4.050612244897959,127.14285714285714,2.2781333316519956,0.7626778816506726
15.0,4.219387755102041,127.14285714285714,2.249462778074571,0.7646899848644264
15.0,4.388163265306122,127.14285714285714,2.2343907996022065,0.768260298538137
15.0,4.556938775510204,127.14285714285714,2.2254691317548967,0.7704512382656521
15.0,4.725714285714286,127.14285714285714,2.2183238714258753,0.7715927213079992
15.0,4.894489795918367,127.14285714285714,2.213044113625953,0.7716473022619306
15.0,5.063265306122449,127.14285714285714,2.2097034139240326,0.7705407652791667
15.0,5.23204081632653,127.14285714285714,2.2083589025594415,0.7681988625487683
15.0,5.400816326530612,127.14285714285714,2.209050695150379,0.7622898669519256
15.0,5.569591836734694,127.14285714285714,2.211801618437011,0.7539128241192978
15.0,5.738367346938776,127.14285714285714,2.216617269569205,0.7435861168096127
15.0,5.9071428571428575,127.14285714285714,2.223486416370581,0.7289055279851908
15.0,6.075918367346938,127.14285714285714,2.2323817265782657,0.697830949123053
15.0,6.24469387755102,127.14285714285714,2.2454104379272297,0.6561189486573489
15.0,6.413469387755102,127.14285714285714,2.2756020927069085,0.6058141300077824
15.0,6.582244897959184,127.14285714285714,2.3104606489446793,0.5537522106108268
15.0,6.751020408163265,127.14285714285714,2.349910796750753,0.5141549148694493
15.0,6.919795918367347,127.14285714285714,2.3937231461338606,0.48057182940042087
15.0,7.088571428571428,127.14285714285714,2.4408598993157153,0.44505749627335917
15.0,7.25734693877551,127.14285714285714,2.4921362579596815,0.4179545399518201
15.0,7.426122448979592,127.14285714285714,2.545302119597486,0.394155803260542
15.0,7.594897959183673,127.14285714285714,2.586267313133975,0.3733996911083368
15.0,7.763673469387755,127.14285714285714,2.629472350534376,0.35430176635359945
15.0,7.932448979591837,127.14285714285714,2.6614151763789473,0.33978671572932606
15.0,8.101224489795918,127.14285714285714,2.6806832624320696,0.3306012372015513
15.0,8.27,127.14285714285714,2.702560534594626,0.33984390269087283
15.0,0.0,128.77551020408163,3.18521378317213,3.0851856026851427
15.0,0.16877551020408177,128.77551020408163,3.165102775115321,3.0211601978449294
15.0,0.33755102040816354,128.77551020408163,3.1450011930617223,2.9906082573400523
15.0,0.5063265306122444,128.77551020408163,3.124940648939993,2.7562361648664666
15.0,0.6751020408163262,128.77551020408163,3.107477826177599,2.4387171719785754
15.0,0.8438775510204088,128.77551020408163,3.097115997970492,2.341927569413178
15.0,1.0126530612244897,128.77551020408163,3.086786706901138,2.104462104252441
15.0,1.1814285714285715,128.77551020408163,3.0765022226996646,1.9581146473236486
15.0,1.3502040816326533,128.77551020408163,3.0475636912034987,1.7841445995863927
15.0,1.518979591836735,128.77551020408163,2.9940688629541894,1.4889127165468203
15.0,1.6877551020408168,128.77551020408163,2.9417350514756744,1.4420908051360772
15.0,1.8565306122448977,128.77551020408163,2.8905901034269266,1.402627650933223
15.0,2.0253061224489795,128.77551020408163,2.8437974127992525,1.3602064387019326
15.0,2.194081632653061,128.77551020408163,2.8007085310248834,1.2279626534824906
15.0,2.362857142857143,128.77551020408163,2.758696799010053,1.0861885955577573
15.0,2.5316326530612243,128.77551020408163,2.717829888149029,0.9859809437709004
15.0,2.7004081632653056,128.77551020408163,2.6932699652688212,0.9665145455456804
15.0,2.869183673469388,128.77551020408163,2.681901873775502,0.9468189195149286
15.0,3.037959183673469,128.77551020408163,2.6708599165095155,0.9230352245257445
15.0,3.206734693877551,128.77551020408163,2.660199844747532,0.9074223577099243
15.0,3.3755102040816327,128.77551020408163,2.6469921150447675,0.8997487384250475
15.0,3.544285714285714,128.77551020408163,2.6235610675024623,0.9014868048015203
15.0,3.713061224489796,128.77551020408163,2.6016414722153454,0.9051973225170219
15.0,3.8818367346938776,128.77551020408163,2.581380015691002,0.9095378148994167
15.0,4.050612244897959,128.77551020408163,2.562919418194692,0.9134274589470374
15.0,4.219387755102041,128.77551020408163,2.5463951573059638,0.9166685620202855
15.0,4.388163265306122,128.77551020408163,2.528207331596905,0.9186997251296649
15.0,4.556938775510204,128.77551020408163,2.510595988786268,0.9120860613658969
15.0,4.725714285714286,128.77551020408163,2.4962753065583505,0.8980414627517124
15.0,4.894489795918367,128.77551020408163,2.485351689461064,0.8800555348764635
15.0,5.063265306122449,128.77551020408163,2.477913836102082,0.8577605473150185
15.0,5.23204081632653,128.77551020408163,2.474033001383847,0.8307674026157928
15.0,5.400816326530612,128.77551020408163,2.4737635784028735,0.7986666631790493
15.0,5.569591836734694,128.77551020408163,2.477143981394535,0.7647141545440351
15.0,5.738367346938776,128.77551020408163,2.4841978247583403,0.7282612610633021
15.0,5.9071428571428575,128.77551020408163,2.494935387571479,0.6856069377454435
15.0,6.075918367346938,128.77551020408163,2.509355331721839,0.6410376799478488
15.0,6.24469387755102,128.77551020408163,2.527446611449907,0.5987077402536112
15.0,6.413469387755102,128.77551020408163,2.54653776874776,0.58845069402555
15.0,6.582244897959184,128.77551020408163,2.5641487050288445,0.5773136171536706
15.0,6.751020408163265,128.77551020408163,2.584193858969972,0.5561671576571614
15.0,6.919795918367347,128.77551020408163,2.60662765463674,0.5414019887550758
15.0,7.088571428571428,128.77551020408163,2.6314015957331285,0.5244900843384828
15.0,7.25734693877551,128.77551020408163,2.654717526649787,0.4952740186356398
15.0,7.426122448979592,128.77551020408163,2.666752877298143,0.4677078412665592
15.0,7.594897959183673,128.77551020408163,2.6795981926030104,0.44317524460615865
15.0,7.763673469387755,128.77551020408163,2.693212512971888,0.42173739151060596
15.0,7.932448979591837,128.77551020408163,2.726860804921654,0.4023927837394615
15.0,8.101224489795918,128.77551020408163,2.7787066604414004,0.3907879375375245
15.0,8.27,128.77551020408163,2.83345875621748,0.3946367514693607
15.0,0.0,130.40816326530611,3.2868414568262465,3.0191771584813982
15.0,0.16877551020408177,130.40816326530611,3.2558183262412426,2.9900346901253783
15.0,0.33755102040816354,130.40816326530611,3.225190563140317,2.9838514642560083
15.0,0.5063265306122444,130.40816326530611,3.1950254434828964,2.9527076619860435
15.0,0.6751020408163262,130.40816326530611,3.174253779827413,2.475154214754491
15.0,0.8438775510204088,130.40816326530611,3.156600174107712,2.3984762651476648
15.0,1.0126530612244897,130.40816326530611,3.139269877332082,2.2492193053652425
15.0,1.1814285714285715,130.40816326530611,3.1222941598440217,2.048804307057246
15.0,1.3502040816326533,130.40816326530611,3.107867727266242,1.8919071880223701
15.0,1.518979591836735,130.40816326530611,3.099438668408452,1.711419603843741
15.0,1.6877551020408168,130.40816326530611,3.0912111573536807,1.4434000239228724
15.0,1.8565306122448977,130.40816326530611,3.08319572392068,1.3623203248664781
15.0,2.0253061224489795,130.40816326530611,3.07540177815817,1.3345371784752518
15.0,2.194081632653061,130.40816326530611,3.0558672694026394,1.3101712837864583
15.0,2.362857142857143,130.40816326530611,3.017145918188938,1.29283295661974
15.0,2.5316326530612243,130.40816326530611,2.98011867252384,1.2229304289913934
15.0,2.7004081632653056,130.40816326530611,2.944799139457922,1.1577413632155915
15.0,2.869183673469388,130.40816326530611,2.9112095436714163,1.0900846755786953
15.0,3.037959183673469,130.40816326530611,2.8793815308967,1.0340104144043418
15.0,3.206734693877551,130.40816326530611,2.851482893388757,0.9920775159234612
15.0,3.3755102040816327,130.40816326530611,2.8265549720718965,0.9608333451645534
15.0,3.544285714285714,130.40816326530611,2.803283336798263,0.9538610826343608
15.0,3.713061224489796,130.40816326530611,2.781720702954244,0.9517884869088216
15.0,3.8818367346938776,130.40816326530611,2.7619185095985306,0.9501642923829703
15.0,4.050612244897959,130.40816326530611,2.7439248179037334,0.9501065171282406
15.0,4.219387755102041,130.40816326530611,2.7277828398261446,0.9520679669413359
15.0,4.388163265306122,130.40816326530611,2.713530162603077,0.9523541080374932
15.0,4.556938775510204,130.40816326530611,2.701198635602653,0.9506083248407806
15.0,4.725714285714286,130.40816326530611,2.696991141760345,0.9465620001685668
15.0,4.894489795918367,130.40816326530611,2.6945115277617457,0.9397370971843059
15.0,5.063265306122449,130.40816326530611,2.692614372595477,0.9228826444505305
15.0,5.23204081632653,130.40816326530611,2.6913077983917613,0.9028002255782228
15.0,5.400816326530612,130.40816326530611,2.6905990294326565,0.8851627350074993
15.0,5.569591836734694,130.40816326530611,2.690494863577923,0.8653540973163883
15.0,5.738367346938776,130.40816326530611,2.691002159009467,0.8446082212304653
15.0,5.9071428571428575,130.40816326530611,2.692128314608953,0.8256003915817347
15.0,6.075918367346938,130.40816326530611,2.693881719904666,0.8007074669694167
15.0,6.24469387755102,130.40816326530611,2.6962721472827975,0.7702490425784999
15.0,6.413469387755102,130.40816326530611,2.699311056184228,0.7163384900782331
15.0,6.582244897959184,130.40816326530611,2.7113217726047423,0.6609818846545886
15.0,6.751020408163265,130.40816326530611,2.726302062402303,0.6108630709262747
15.0,6.919795918367347,130.40816326530611,2.743730227971923,0.5631844886221474
15.0,7.088571428571428,130.40816326530611,2.763702236720381,0.5444392477378631
15.0,7.25734693877551,130.40816326530611,2.786322760801022,0.5401667723205326
15.0,7.426122448979592,130.40816326530611,2.811702568701941,0.5306115104624859
15.0,7.594897959183673,130.40816326530611,2.839954678910254,0.5184316853440678
15.0,7.763673469387755,130.40816326530611,2.8716526448152115,0.48829837053790714
15.0,7.932448979591837,130.40816326530611,2.910528961858419,0.46169567698351366
15.0,8.101224489795918,130.40816326530611,2.953057753031281,0.44663599388004105
15.0,8.27,130.40816326530611,2.9993160894330115,0.44836753066811963
15.0,0.0,132.0408163265306,3.448940871582533,2.9890345786322468
15.0,0.16877551020408177,132.0408163265306,3.4026961269753913,2.980286623555544
15.0,0.33755102040816354,132.0408163265306,3.3577462311864665,2.9442117247070057
15.0,0.5063265306122444,132.0408163265306,3.316589538829112,2.940159052333384
15.0,0.6751020408163262,132.0408163265306,3.2902466908508075,2.8733821619748983
15.0,0.8438775510204088,132.0408163265306,3.2648121655323283,2.404146115670989
15.0,1.0126530612244897,132.0408163265306,3.2403568629021517,2.3347147239323096
15.0,1.1814285714285715,132.0408163265306,3.216943805619492,2.129979160520191
15.0,1.3502040816326533,132.0408163265306,3.1946270589401133,1.9417484594532257
15.0,1.518979591836735,132.0408163265306,3.179142387803052,1.7996543524646091
15.0,1.6877551020408168,132.0408163265306,3.1670088898564654,1.6498625363124964
15.0,1.8565306122448977,132.0408163265306,3.1555735796104196,1.4697344058522421
15.0,2.0253061224489795,132.0408163265306,3.144848401348074,1.3199570861317218
15.0,2.194081632653061,132.0408163265306,3.134838394409323,1.3097127573269285
15.0,2.362857142857143,132.0408163265306,3.1255418578009864,1.2976882702124588
15.0,2.5316326530612243,132.0408163265306,3.1169506397949327,1.2868133754693023
15.0,2.7004081632653056,132.0408163265306,3.1096094211267573,1.2791509738255202
15.0,2.869183673469388,132.0408163265306,3.1058497283395243,1.2720695546348493
15.0,3.037959183673469,132.0408163265306,3.102422145830676,1.2670042294645827
15.0,3.206734693877551,132.0408163265306,3.0993117025817374,1.2635727851670384
15.0,3.3755102040816327,132.0408163265306,3.096500660315015,1.2613763820958388
15.0,3.544285714285714,132.0408163265306,3.093968638883255,1.2573364107401472
15.0,3.713061224489796,132.0408163265306,3.0916928121064498,1.2491608420268936
15.0,3.8818367346938776,132.0408163265306,3.0896482228732998,1.2421897012759728
15.0,4.050612244897959,132.0408163265306,3.0878082557260353,1.2349429365587619
15.0,4.219387755102041,132.0408163265306,3.0861452870569837,1.226231387984204
15.0,4.388163265306122,132.0408163265306,3.0846315119974785,1.2151484743993883
15.0,4.556938775510204,132.0408163265306,3.083239926894837,1.201046562618354
15.0,4.725714285714286,132.0408163265306,3.081945429369918,1.1835003136817086
15.0,4.894489795918367,132.0408163265306,3.080725985460636,1.162261028147058
15.0,5.063265306122449,132.0408163265306,3.0795638055961323,1.1372072886217843
15.0,5.23204081632653,132.0408163265306,3.0784464680306143,1.1050323363399879
15.0,5.400816326530612,132.0408163265306,3.0773679296562553,1.0577480963974162
15.0,5.569591836734694,132.0408163265306,3.0763293694451637,1.0054732729357716
15.0,5.738367346938776,132.0408163265306,3.075339818554959,0.9485236572371973
15.0,5.9071428571428575,132.0408163265306,3.074416542480884,0.9131902882264851
15.0,6.075918367346938,132.0408163265306,3.073585153342428,0.8995541047196955
15.0,6.24469387755102,132.0408163265306,3.072879443045939,0.8847096951360882
15.0,6.413469387755102,132.0408163265306,3.0723409392615624,0.8505906227886986
15.0,6.582244897959184,132.0408163265306,3.0720181947030327,0.812310973714572
15.0,6.751020408163265,132.0408163265306,3.071965825289576,0.781446095330304
15.0,6.919795918367347,132.0408163265306,3.072243313985659,0.7493799073704551
15.0,7.088571428571428,132.0408163265306,3.072913594373282,0.6750108290302462
15.0,7.25734693877551,132.0408163265306,3.07404142142928,0.6070917893235196
15.0,7.426122448979592,132.0408163265306,3.0756915268475225,0.5482705738825808
15.0,7.594897959183673,132.0408163265306,3.077926543291112,0.5275074111638846
15.0,7.763673469387755,132.0408163265306,3.080804668475849,0.5160470172890778
15.0,7.932448979591837,132.0408163265306,3.084377033712744,0.4995911388710904
15.0,8.101224489795918,132.0408163265306,3.088684769443749,0.48876121528806404
15.0,8.27,132.0408163265306,3.093755907808345,0.48603083237199707
15.0,0.0,133.67346938775512,3.6267585343817457,2.97178910255802
15.0,0.16877551020408177,133.67346938775512,3.5941905619870367,2.9412608743559865
15.0,0.33755102040816354,133.67346938775512,3.562869730156174,2.9383359937555453
15.0,0.5063265306122444,133.67346938775512,3.529475595229209,2.923519974225933
15.0,0.6751020408163262,133.67346938775512,3.4924834537656335,2.9057953462712907
15.0,0.8438775510204088,133.67346938775512,3.4577025552289684,2.599553024554289
15.0,1.0126530612244897,133.67346938775512,3.4252662080114997,2.3019482263287503
15.0,1.1814285714285715,133.67346938775512,3.395292828036955,2.211236922735579
15.0,1.3502040816326533,133.67346938775512,3.367883281887468,2.008137639388936
15.0,1.518979591836735,133.67346938775512,3.3431181375285988,1.8753022872702476
15.0,1.6877551020408168,133.67346938775512,3.321054865131357,1.7692784321470798
15.0,1.8565306122448977,133.67346938775512,3.308767913663191,1.6627855255193542
15.0,2.0253061224489795,133.67346938775512,3.298359761519694,1.5639477261240713
15.0,2.194081632653061,133.67346938775512,3.289635149049136,1.4157533198692727
15.0,2.362857142857143,133.67346938775512,3.282563176723833,1.2968293151608552
15.0,2.5316326530612243,133.67346938775512,3.277088836170202,1.2874228925906483
15.0,2.7004081632653056,133.67346938775512,3.2731319697841323,1.2853253545654557
15.0,2.869183673469388,133.67346938775512,3.270586653641481,1.2840008778222463
15.0,3.037959183673469,133.67346938775512,3.2693210868605647,1.2833036774606792
15.0,3.206734693877551,133.67346938775512,3.269178084097457,1.2828580982662445
15.0,3.3755102040816327,133.67346938775512,3.2699762810257704,1.2823111277853085
15.0,3.544285714285714,133.67346938775512,3.271512169101028,1.28213347574922
15.0,3.713061224489796,133.67346938775512,3.2735630692322855,1.2821245856519257
15.0,3.8818367346938776,133.67346938775512,3.2758911297939357,1.282108229630065
15.0,4.050612244897959,133.67346938775512,3.278248391284822,1.2819368616201623
15.0,4.219387755102041,133.67346938775512,3.2803828991505894,1.2814930587562872
15.0,4.388163265306122,133.67346938775512,3.2820457709778696,1.2806884799068463
15.0,4.556938775510204,133.67346938775512,3.28299903900671,1.279460836059886
15.0,4.725714285714286,133.67346938775512,3.283023999839264,1.2777693833997616
15.0,4.894489795918367,133.67346938775512,3.281929718677737,1.2755894579327627
15.0,5.063265306122449,133.67346938775512,3.2795612660739097,1.2729065867114409
15.0,5.23204081632653,133.67346938775512,3.275807223288173,1.2697905703889698
15.0,5.400816326530612,133.67346938775512,3.2706059896128656,1.2655944735041933
15.0,5.569591836734694,133.67346938775512,3.2639504693857404,1.2585190422075891
15.0,5.738367346938776,133.67346938775512,3.2558908088600136,1.2505070178293525
15.0,5.9071428571428575,133.67346938775512,3.246534985517293,1.2357432170416884
15.0,6.075918367346938,133.67346938775512,3.2360472080201763,1.1747523165110927
15.0,6.24469387755102,133.67346938775512,3.2246442414056578,1.1096844792665257
15.0,6.413469387755102,133.67346938775512,3.2125899063861825,1.0143574880763508
15.0,6.582244897959184,133.67346938775512,3.2001880955319777,0.9110825766872048
15.0,6.751020408163265,133.67346938775512,3.187812838827904,0.8884768933136937
15.0,6.919795918367347,133.67346938775512,3.180510189547657,0.8566172415145573
15.0,7.088571428571428,133.67346938775512,3.1736336401809373,0.8000728578857595
15.0,7.25734693877551,133.67346938775512,3.167414419988003,0.75542357728489
15.0,7.426122448979592,133.67346938775512,3.1620818979271976,0.6898513587078972
15.0,7.594897959183673,133.67346938775512,3.157857535428716,0.6014175822981109
15.0,7.763673469387755,133.67346938775512,3.154948667682643,0.5376972491218133
15.0,7.932448979591837,133.67346938775512,3.153542028133471,0.4907084277788265
15.0,8.101224489795918,133.67346938775512,3.1537968811929185,0.4780399545702938
15.0,8.27,133.67346938775512,3.155837631945514,0.47355035730571593
15.0,0.0,135.30612244897958,3.8030840972134548,2.940749417974627
15.0,0.16877551020408177,135.30612244897958,3.7720059630301237,2.9330427958185354
15.0,0.33755102040816354,135.30612244897958,3.742702233599305,2.9161641103924154
15.0,0.5063265306122444,135.30612244897958,3.7160767897595495,2.8873227368089047
15.0,0.6751020408163262,135.30612244897958,3.692559730346811,2.8364907245283453
15.0,0.8438775510204088,135.30612244897958,3.671187030801183,2.788692028561672
15.0,1.0126530612244897,135.30612244897958,3.6521153840406795,2.3106789030345545
15.0,1.1814285714285715,135.30612244897958,3.635490497746859,2.2170191780220105
15.0,1.3502040816326533,135.30612244897958,3.6214434924189027,2.1458913492774947
15.0,1.518979591836735,135.30612244897958,3.6100868295923125,1.9640601090947802
15.0,1.6877551020408168,135.30612244897958,3.6015097733934742,1.8526767644269482
15.0,1.8565306122448977,135.30612244897958,3.595773422137172,1.7737761112262334
15.0,2.0253061224489795,135.30612244897958,3.5929053918435563,1.7044526308346102
15.0,2.194081632653061,135.30612244897958,3.5928942893625044,1.6355257676586248
15.0,2.362857142857143,135.30612244897958,3.5956841758076283,1.5794241821587298
15.0,2.5316326530612243,135.30612244897958,3.6011692851274266,1.5358898843943747
15.0,2.7004081632653056,135.30612244897958,3.609189319847076,1.483904703695781
15.0,2.869183673469388,135.30612244897958,3.61952568799462,1.4554938144403264
15.0,3.037959183673469,135.30612244897958,3.6318990657054027,1.4455439170401805
15.0,3.206734693877551,135.30612244897958,3.6459686665662603,1.44941161971206
15.0,3.3755102040816327,135.30612244897958,3.6613335730975236,1.4628171556491183
15.0,3.544285714285714,135.30612244897958,3.6775364417487735,1.4816833394519064
15.0,3.713061224489796,135.30612244897958,3.6940698331734083,1.5021837167100132
15.0,3.8818367346938776,135.30612244897958,3.710385342976739,1.5208300267143904
15.0,4.050612244897959,135.30612244897958,3.7259056081704296,1.5345157594832468
15.0,4.219387755102041,135.30612244897958,3.7410559391266434,1.540501705949481
15.0,4.388163265306122,135.30612244897958,3.7541012078087856,1.5371805935203997
15.0,4.556938775510204,135.30612244897958,3.7644230186165366,1.5233259207113707
15.0,4.725714285714286,135.30612244897958,3.7714599604575083,1.4983376295288393
15.0,4.894489795918367,135.30612244897958,3.7747208964403165,1.4621654897379537
15.0,5.063265306122449,135.30612244897958,3.7738075392107433,1.4151957527105
15.0,5.23204081632653,135.30612244897958,3.7684347386452464,1.3572621555444209
15.0,5.400816326530612,135.30612244897958,3.758446946906015,1.2894697314548262
15.0,5.569591836734694,135.30612244897958,3.743829482574585,1.2710216473702685
15.0,5.738367346938776,135.30612244897958,3.724803531621689,1.2680271393687805
15.0,5.9071428571428575,135.30612244897958,3.7030373538315957,1.2648524076328314
15.0,6.075918367346938,135.30612244897958,3.6777046039819674,1.2570294527559356
15.0,6.24469387755102,135.30612244897958,3.649297406741895,1.2482019617995854
15.0,6.413469387755102,135.30612244897958,3.618404004808683,1.233332351758834
15.0,6.582244897959184,135.30612244897958,3.585688384725276,1.2043241717467854
15.0,6.751020408163265,135.30612244897958,3.551868189807452,1.1062962121849171
15.0,6.919795918367347,135.30612244897958,3.50963402145987,0.9790512991295842
15.0,7.088571428571428,135.30612244897958,3.4657523317285284,0.8656954927995413
15.0,7.25734693877551,135.30612244897958,3.4234870677150915,0.8362279250275382
15.0,7.426122448979592,135.30612244897958,3.3837523965465635,0.768541501802862
15.0,7.594897959183673,135.30612244897958,3.347394301275518,0.7087588207410301
15.0,7.763673469387755,135.30612244897958,3.3171895697841465,0.648717839547055
15.0,7.932448979591837,135.30612244897958,3.3000071590576874,0.5674651667406523
15.0,8.101224489795918,135.30612244897958,3.286141081346143,0.5169611407653906
15.0,8.27,135.30612244897958,3.2758872424661902,0.5023568748718904
15.0,0.0,136.9387755102041,4.002783192932552,2.9274451518793656
15.0,0.16877551020408177,136.9387755102041,3.976656721064877,2.90834956425946
15.0,0.33755102040816354,136.9387755102041,3.952707076621297,2.862970698957083
15.0,0.5063265306122444,136.9387755102041,3.9311564363299714,2.8094184015022643
15.0,0.6751020408163262,136.9387755102041,3.911782483980331,2.76132304192213
15.0,0.8438775510204088,136.9387755102041,3.895333525225045,2.7415948336101095
15.0,1.0126530612244897,136.9387755102041,3.8820332359592693,2.629703711774166
15.0,1.1814285714285715,136.9387755102041,3.872095691046871,2.2050045814620027
15.0,1.3502040816326533,136.9387755102041,3.8657203195183,2.172540229006552
15.0,1.518979591836735,136.9387755102041,3.863085835376014,2.115624799744308
15.0,1.6877551020408168,136.9387755102041,3.864343046969716,1.9496005535233853
15.0,1.8565306122448977,136.9387755102041,3.869606500163891,1.8565836212951088
15.0,2.0253061224489795,136.9387755102041,3.878944995499969,1.800589447041962
15.0,2.194081632653061,136.9387755102041,3.892371140041571,1.7518346590797966
15.0,2.362857142857143,136.9387755102041,3.9098302465165347,1.715332998403144
15.0,2.5316326530612243,136.9387755102041,3.9311890622363026,1.691678463395868
15.0,2.7004081632653056,136.9387755102041,3.9556345128598305,1.6763830612055042
15.0,2.869183673469388,136.9387755102041,3.9833484560455945,1.6704943871120883
15.0,3.037959183673469,136.9387755102041,4.01391487861701,1.6746848975117823
15.0,3.206734693877551,136.9387755102041,4.046806749865013,1.6836029185569266
15.0,3.3755102040816327,136.9387755102041,4.081388681974455,1.6962033805336825
15.0,3.544285714285714,136.9387755102041,4.116920876491497,1.7106579941158544
15.0,3.713061224489796,136.9387755102041,4.146158785030698,1.7250748046270914
15.0,3.8818367346938776,136.9387755102041,4.158439047568369,1.737757875606924
15.0,4.050612244897959,136.9387755102041,4.170031416012709,1.7472875422639462
15.0,4.219387755102041,136.9387755102041,4.180593555817933,1.7525155637828234
15.0,4.388163265306122,136.9387755102041,4.189786819781409,1.7526583429162916
